nome,provincia,gml_id,civico,istat,cap,comune,provincia,regione,lon,lat
Via Cialdini,BARI,IN.NUMERICIVICI.2012.846674,57,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544561,41.12849
Via Bellini,BARI,IN.NUMERICIVICI.2012.846729,52,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538358,41.12901
Via Piscina Nuova,BARI,IN.NUMERICIVICI.2012.846733,4,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544056,41.127832
Via Toselli,BARI,IN.NUMERICIVICI.2012.846768,4,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541894,41.129553
Via N. Quercia,BARI,IN.NUMERICIVICI.2012.846805,72,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540175,41.132707
Via Annunziata,BARI,IN.NUMERICIVICI.2012.846811,27,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540528,41.13001
Via Verdi,BARI,IN.NUMERICIVICI.2012.846816,16,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538156,41.129075
Via Fanfulla,BARI,IN.NUMERICIVICI.2012.846831,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549799,41.130081
Via Cialdini,BARI,IN.NUMERICIVICI.2012.846936,26,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544421,41.128828
Via Guerrazzi,BARI,IN.NUMERICIVICI.2012.846970,31,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545819,41.129028
Via Quintino Sella,BARI,IN.NUMERICIVICI.2012.847098,31,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544068,41.127123
Via Redipuglia,BARI,IN.NUMERICIVICI.2012.847117,1,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547948,41.128678
Via Toti,BARI,IN.NUMERICIVICI.2012.847128,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545786,41.129842
Via Tripoli,BARI,IN.NUMERICIVICI.2012.847147,62,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547847,41.12868
Via Donizetti,BARI,IN.NUMERICIVICI.2012.847151,28,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538451,41.129593
Via Pietro Nenni,BARI,IN.NUMERICIVICI.2012.847232,36,16072043,70038,TERLIZZI,BARI,PUGLIA,16.553081,41.132276
Via Salvemini,BARI,IN.NUMERICIVICI.2012.847271,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544149,41.128849
Via Foscolo,BARI,IN.NUMERICIVICI.2012.847293,28,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543391,41.13131
Via Pau',BARI,IN.NUMERICIVICI.2012.847301,31,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542304,41.128089
Via Paisiello,BARI,IN.NUMERICIVICI.2012.847304,26,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538721,41.129602
Via Bovio,BARI,IN.NUMERICIVICI.2012.847339,46,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538402,41.130054
Via Fabrizio,BARI,IN.NUMERICIVICI.2012.847401,16,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54604,41.128934
Corso Garibaldi,BARI,IN.NUMERICIVICI.2012.847466,41,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540463,41.130602
Via Tamborra,BARI,IN.NUMERICIVICI.2012.847482,104,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546125,41.13202
Corso Garibaldi,BARI,IN.NUMERICIVICI.2012.847548,83,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540449,41.130523
Via Rosmini,BARI,IN.NUMERICIVICI.2012.847660,38,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540766,41.131981
Via Piave,BARI,IN.NUMERICIVICI.2012.847668,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548384,41.129892
Via P. Rutigliano,BARI,IN.NUMERICIVICI.2012.847741,23,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540797,41.129375
Via Mancini,BARI,IN.NUMERICIVICI.2012.847767,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544095,41.126803
Via Giovanni Capoccio,BARI,IN.NUMERICIVICI.2012.847811,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548676,41.129528
Via Eroi del Cielo,BARI,IN.NUMERICIVICI.2012.847894,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547565,41.126831
Via San Martino,BARI,IN.NUMERICIVICI.2012.847915,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549833,41.129707
Via John Fitzgerald Kennedy,BARI,IN.NUMERICIVICI.2012.847918,47,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541364,41.131978
Via M. Bisceglia,BARI,IN.NUMERICIVICI.2012.847960,62,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546377,41.131675
Via Rossini,BARI,IN.NUMERICIVICI.2012.847974,42,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538874,41.129259
Via Verne,BARI,IN.NUMERICIVICI.2012.848039,38,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546948,41.13166
Via Tripoli,BARI,IN.NUMERICIVICI.2012.848118,98,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54939,41.128639
Via Magenta,BARI,IN.NUMERICIVICI.2012.848130,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542648,41.131491
Corso Dante,BARI,IN.NUMERICIVICI.2012.848156,61,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540725,41.128847
Via Pulli,BARI,IN.NUMERICIVICI.2012.848160,31,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544901,41.129028
Via Trento,BARI,IN.NUMERICIVICI.2012.848163,18,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546581,41.128245
Via Antonio Gramsci,BARI,IN.NUMERICIVICI.2012.848332,23,16072043,70038,TERLIZZI,BARI,PUGLIA,16.551462,41.133868
Via Trento,BARI,IN.NUMERICIVICI.2012.848354,53,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548176,41.128174
Via Brin,BARI,IN.NUMERICIVICI.2012.848384,35/b,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547096,41.131238
Via Duca degli Abruzzi,BARI,IN.NUMERICIVICI.2012.848447,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543897,41.133773
Via Tamborra,BARI,IN.NUMERICIVICI.2012.848548,61,16072043,70038,TERLIZZI,BARI,PUGLIA,16.5461,41.131618
Via Donizetti,BARI,IN.NUMERICIVICI.2012.848614,60,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537803,41.128969
Via Prato,BARI,IN.NUMERICIVICI.2012.848737,1,16072043,70038,TERLIZZI,BARI,PUGLIA,16.53875,41.130326
Via Paisiello,BARI,IN.NUMERICIVICI.2012.848838,2,16072043,70038,TERLIZZI,BARI,PUGLIA,16.539129,41.129998
Via Bixio,BARI,IN.NUMERICIVICI.2012.848882,63,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545006,41.128291
Arco San Nicola,BARI,IN.NUMERICIVICI.2012.848939,20,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540792,41.129821
Via Sabotino,BARI,IN.NUMERICIVICI.2012.848973,16,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544328,41.130984
Via De Nicola,BARI,IN.NUMERICIVICI.2012.849032,30,16072043,70038,TERLIZZI,BARI,PUGLIA,16.552724,41.132986
Via Carellario,BARI,IN.NUMERICIVICI.2012.849109,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548148,41.129999
Via Tamborra,BARI,IN.NUMERICIVICI.2012.849136,78,16072043,70038,TERLIZZI,BARI,PUGLIA,16.5461,41.131664
Via Vespucci,BARI,IN.NUMERICIVICI.2012.849176,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545768,41.128283
Via Zuara,BARI,IN.NUMERICIVICI.2012.849206,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547954,41.128415
Via Oratorio di Sovereto,BARI,IN.NUMERICIVICI.2012.849212,45,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54303,41.132497
Via Puglia,BARI,IN.NUMERICIVICI.2012.849215,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.53839,41.133297
Via San Francesco,BARI,IN.NUMERICIVICI.2012.849231,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540632,41.128626
Via Cialdini,BARI,IN.NUMERICIVICI.2012.849263,50,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544561,41.12849
Via Montanara,BARI,IN.NUMERICIVICI.2012.849264,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.551792,41.129625
Via Trento,BARI,IN.NUMERICIVICI.2012.849278,8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546324,41.128252
SP2,BARI,IN.NUMERICIVICI.2012.849346,24,16072043,70038,TERLIZZI,BARI,PUGLIA,16.585929,41.116221
Via Spineto,BARI,IN.NUMERICIVICI.2012.849349,13/b,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549224,41.124504
Via Alessandria,BARI,IN.NUMERICIVICI.2012.849392,33,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548575,41.132646
Via Umberto Nobile,BARI,IN.NUMERICIVICI.2012.849486,55,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545879,41.127457
Via Caracciolo,BARI,IN.NUMERICIVICI.2012.849502,8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.53985,41.129724
Via Mameli,BARI,IN.NUMERICIVICI.2012.849508,14,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545526,41.130023
Via De Bartolo,BARI,IN.NUMERICIVICI.2012.849591,48,16072043,70038,TERLIZZI,BARI,PUGLIA,16.536349,41.130282
Via Medici,BARI,IN.NUMERICIVICI.2012.849604,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544992,41.130012
Via Diaz,BARI,IN.NUMERICIVICI.2012.849661,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542413,41.132009
Via Pau',BARI,IN.NUMERICIVICI.2012.849669,73,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542711,41.127188
Via D'Azeglio,BARI,IN.NUMERICIVICI.2012.849692,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547142,41.130049
Via San Lorenzo,BARI,IN.NUMERICIVICI.2012.849743,18,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541626,41.129023
Via Bovio,BARI,IN.NUMERICIVICI.2012.849752,45,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538678,41.130141
Via Macello,BARI,IN.NUMERICIVICI.2012.849890,3/b,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541529,41.134089
Via Marconi,BARI,IN.NUMERICIVICI.2012.849954,15,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54229,41.131368
Via Pistoia,BARI,IN.NUMERICIVICI.2012.849956,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538835,41.13217
Via Rossini,BARI,IN.NUMERICIVICI.2012.849973,54,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538596,41.128981
Via Venezia,BARI,IN.NUMERICIVICI.2012.850004,9,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546564,41.128015
Via Verne,BARI,IN.NUMERICIVICI.2012.850011,23,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547099,41.131656
Via Francesco Salamone,BARI,IN.NUMERICIVICI.2012.850072,30,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549725,41.129159
Via Manzoni,BARI,IN.NUMERICIVICI.2012.850076,1/a,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538275,41.130337
Via Cialdini,BARI,IN.NUMERICIVICI.2012.850173,8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544208,41.129356
SP2,BARI,IN.NUMERICIVICI.2012.850229,21,16072043,70038,TERLIZZI,BARI,PUGLIA,16.585929,41.116221
Via Curtatone,BARI,IN.NUMERICIVICI.2012.850293,9,16072043,70038,TERLIZZI,BARI,PUGLIA,16.551771,41.129418
Via Homs,BARI,IN.NUMERICIVICI.2012.850334,9,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547457,41.128328
Via Dabormida,BARI,IN.NUMERICIVICI.2012.850366,36,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541138,41.129143
Via Ravenna,BARI,IN.NUMERICIVICI.2012.850476,34,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540823,41.126023
Via Mameli,BARI,IN.NUMERICIVICI.2012.850539,50,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545524,41.129435
Via Amendola,BARI,IN.NUMERICIVICI.2012.850548,36,16072043,70038,TERLIZZI,BARI,PUGLIA,16.553645,41.131793
Via La Mura,BARI,IN.NUMERICIVICI.2012.850613,19,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546662,41.131237
Via Eroi del Mare,BARI,IN.NUMERICIVICI.2012.850624,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549124,41.127163
Via Galilei,BARI,IN.NUMERICIVICI.2012.850637,19,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546942,41.129186
Via Derna,BARI,IN.NUMERICIVICI.2012.850644,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547711,41.128437
Via Metastasio,BARI,IN.NUMERICIVICI.2012.850662,34,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542701,41.127225
Via Trento,BARI,IN.NUMERICIVICI.2012.850721,36,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54696,41.128239
Via Medici,BARI,IN.NUMERICIVICI.2012.850751,75,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54535,41.129052
Via De Bartolo,BARI,IN.NUMERICIVICI.2012.850790,56,16072043,70038,TERLIZZI,BARI,PUGLIA,16.536206,41.13014
Via Francesco Salamone,BARI,IN.NUMERICIVICI.2012.850796,51,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549827,41.128071
Via Puglia,BARI,IN.NUMERICIVICI.2012.850914,50,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537792,41.133664
Via Napoli,BARI,IN.NUMERICIVICI.2012.850923,19,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542805,41.134248
Via Savoia,BARI,IN.NUMERICIVICI.2012.850928,9,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542671,41.13057
Via Tripoli,BARI,IN.NUMERICIVICI.2012.850974,113,16072043,70038,TERLIZZI,BARI,PUGLIA,16.551106,41.12854
Via M. Bisceglia,BARI,IN.NUMERICIVICI.2012.850979,48,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54637,41.131333
Via Pisa,BARI,IN.NUMERICIVICI.2012.851015,37,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538695,41.131423
Via Bovio,BARI,IN.NUMERICIVICI.2012.851066,77,16072043,70038,TERLIZZI,BARI,PUGLIA,16.536931,41.129594
Via Diaz,BARI,IN.NUMERICIVICI.2012.851099,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542354,41.131885
Via Homs,BARI,IN.NUMERICIVICI.2012.851135,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54746,41.128445
Via Ospedale,BARI,IN.NUMERICIVICI.2012.851153,19,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541129,41.12941
Via Pasquale Fiore,BARI,IN.NUMERICIVICI.2012.851179,83,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537763,41.130605
Via Toselli,BARI,IN.NUMERICIVICI.2012.851180,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541914,41.129439
Via Derna,BARI,IN.NUMERICIVICI.2012.851222,23,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54771,41.128237
Via Bovio,BARI,IN.NUMERICIVICI.2012.851238,18,16072043,70038,TERLIZZI,BARI,PUGLIA,16.539709,41.130434
Via Bixio,BARI,IN.NUMERICIVICI.2012.851291,28,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544653,41.128909
Via Mameli,BARI,IN.NUMERICIVICI.2012.851366,39,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545521,41.129468
Viale Roma,BARI,IN.NUMERICIVICI.2012.851403,8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546615,41.130177
Via Annunziata,BARI,IN.NUMERICIVICI.2012.851541,23,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540533,41.129975
Via Fanfulla,BARI,IN.NUMERICIVICI.2012.851616,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549808,41.129968
Via Brin,BARI,IN.NUMERICIVICI.2012.851621,38,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547091,41.13122
Via Bovio,BARI,IN.NUMERICIVICI.2012.851642,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.539986,41.130529
Via Pulli,BARI,IN.NUMERICIVICI.2012.851648,46,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545125,41.128494
Vico G. Superba,BARI,IN.NUMERICIVICI.2012.851668,9,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541844,41.130433
Via Manzoni,BARI,IN.NUMERICIVICI.2012.851677,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538033,41.130269
Via Poerio,BARI,IN.NUMERICIVICI.2012.851690,43,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544412,41.129417
Via Fabrizio,BARI,IN.NUMERICIVICI.2012.851700,28,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546021,41.129191
Via Farini,BARI,IN.NUMERICIVICI.2012.851729,82,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546949,41.128724
Viale delle Mimose,BARI,IN.NUMERICIVICI.2012.851737,16,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54184,41.133245
Via N. Quercia,BARI,IN.NUMERICIVICI.2012.851741,48,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540547,41.13193
Largo Savoia,BARI,IN.NUMERICIVICI.2012.851907,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543507,41.130854
Via Pietro Nenni,BARI,IN.NUMERICIVICI.2012.851917,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.552542,41.131796
Via Mameli,BARI,IN.NUMERICIVICI.2012.851929,65,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545604,41.128982
Via Farini,BARI,IN.NUMERICIVICI.2012.852023,123,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546949,41.128742
Via Cadorna,BARI,IN.NUMERICIVICI.2012.852046,15,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543765,41.13318
Via Piave,BARI,IN.NUMERICIVICI.2012.852086,61,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548453,41.127365
Via Rubini,BARI,IN.NUMERICIVICI.2012.852090,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543646,41.133663
Via Bixio,BARI,IN.NUMERICIVICI.2012.852196,50,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544793,41.128616
Via Poerio,BARI,IN.NUMERICIVICI.2012.852241,67,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544645,41.129472
Via Piagnoni,BARI,IN.NUMERICIVICI.2012.852305,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545443,41.129422
Via Bellini,BARI,IN.NUMERICIVICI.2012.852321,68,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538145,41.128784
Largo Don Pappagallo,BARI,IN.NUMERICIVICI.2012.852344,33,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54548,41.1312
Via Settembrini,BARI,IN.NUMERICIVICI.2012.852361,88,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54588,41.132127
Via Zuara,BARI,IN.NUMERICIVICI.2012.852382,31,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547924,41.127923
Via Bramante,BARI,IN.NUMERICIVICI.2012.852390,11,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542687,41.127891
Viale Roma,BARI,IN.NUMERICIVICI.2012.852398,63,16072043,70038,TERLIZZI,BARI,PUGLIA,16.551835,41.130268
Via Acton,BARI,IN.NUMERICIVICI.2012.852468,17,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547499,41.131037
Via Don Tonino Bello,BARI,IN.NUMERICIVICI.2012.852514,36,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541349,41.12989
Via Albimonti,BARI,IN.NUMERICIVICI.2012.852655,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54086,41.130016
Via Falconieri,BARI,IN.NUMERICIVICI.2012.852661,26,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544953,41.12683
Via Duca d'Aosta,BARI,IN.NUMERICIVICI.2012.852684,8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543524,41.133513
Via Diaz,BARI,IN.NUMERICIVICI.2012.852724,18,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542471,41.132124
Via Farini,BARI,IN.NUMERICIVICI.2012.852772,107,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546951,41.128773
Via De Amicis,BARI,IN.NUMERICIVICI.2012.852797,8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542318,41.127378
Corso Dante,BARI,IN.NUMERICIVICI.2012.852840,86,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541339,41.128716
Via M. Bisceglia,BARI,IN.NUMERICIVICI.2012.852857,87,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546383,41.131834
Via Ortensio,BARI,IN.NUMERICIVICI.2012.852883,55,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547498,41.12943
Via Cialdini,BARI,IN.NUMERICIVICI.2012.852935,11,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544282,41.129168
Via La Mura,BARI,IN.NUMERICIVICI.2012.852945,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546363,41.131243
Via Donizetti,BARI,IN.NUMERICIVICI.2012.852989,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.53882,41.12994
Via Diaz,BARI,IN.NUMERICIVICI.2012.852995,55,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543314,41.133582
Via Benso,BARI,IN.NUMERICIVICI.2012.853005,28,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543268,41.131888
Via Pulli,BARI,IN.NUMERICIVICI.2012.853053,74,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545299,41.128139
Via Venezia,BARI,IN.NUMERICIVICI.2012.853055,14,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546185,41.128034
Via Puglia,BARI,IN.NUMERICIVICI.2012.853105,18,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538296,41.133355
Via Piscina Nuova,BARI,IN.NUMERICIVICI.2012.853125,32/8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544089,41.126796
Via Pasquale Fiore,BARI,IN.NUMERICIVICI.2012.853136,90,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537899,41.13053
Via Tripoli,BARI,IN.NUMERICIVICI.2012.853153,23,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547365,41.128705
Via Sabotino,BARI,IN.NUMERICIVICI.2012.853164,17,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544348,41.13116
Via Macello,BARI,IN.NUMERICIVICI.2012.853243,24,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54165,41.133923
Via Francesco Salamone,BARI,IN.NUMERICIVICI.2012.853290,31,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549744,41.128869
Viale Italia,BARI,IN.NUMERICIVICI.2012.853344,43,16072043,70038,TERLIZZI,BARI,PUGLIA,16.539247,41.133197
Via Nazario Sauro,BARI,IN.NUMERICIVICI.2012.853366,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549675,41.1305
Via Tagliamento,BARI,IN.NUMERICIVICI.2012.853368,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548318,41.127672
Via Tripoli,BARI,IN.NUMERICIVICI.2012.853443,77,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549744,41.128613
Via Puglia,BARI,IN.NUMERICIVICI.2012.853449,11,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538397,41.133292
Via Farini,BARI,IN.NUMERICIVICI.2012.853482,57,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546952,41.129098
Via De Bernardi,BARI,IN.NUMERICIVICI.2012.853539,71,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544489,41.131424
Via Vespucci,BARI,IN.NUMERICIVICI.2012.853576,15,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54588,41.128208
Via Piave,BARI,IN.NUMERICIVICI.2012.853648,33,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54843,41.128378
Viale dei Garofani,BARI,IN.NUMERICIVICI.2012.853709,29/b,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544441,41.132808
Via Tatoli,BARI,IN.NUMERICIVICI.2012.853762,11,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542506,41.133241
Via Leopardi,BARI,IN.NUMERICIVICI.2012.853808,11,16072043,70038,TERLIZZI,BARI,PUGLIA,16.5428,41.132085
Via M. De Vanna,BARI,IN.NUMERICIVICI.2012.853845,30,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538328,41.130547
Piazza Medaglie d'Oro,BARI,IN.NUMERICIVICI.2012.853876,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547365,41.132235
Via Goito,BARI,IN.NUMERICIVICI.2012.853896,27,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547548,41.129429
Via Giovanni Capoccio,BARI,IN.NUMERICIVICI.2012.853988,11,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548665,41.12977
Via Paisiello,BARI,IN.NUMERICIVICI.2012.854030,44,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538398,41.129318
Via Tripoli,BARI,IN.NUMERICIVICI.2012.854047,97,16072043,70038,TERLIZZI,BARI,PUGLIA,16.550282,41.128589
Via Brancaleone,BARI,IN.NUMERICIVICI.2012.854054,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548941,41.130379
Via Fabrizio,BARI,IN.NUMERICIVICI.2012.854133,46,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545995,41.129535
Via Petrarca,BARI,IN.NUMERICIVICI.2012.854195,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.539113,41.129256
Via Ghiberti,BARI,IN.NUMERICIVICI.2012.854219,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543978,41.127894
Via Tripoli,BARI,IN.NUMERICIVICI.2012.854287,61,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548844,41.128644
Via Ortensio,BARI,IN.NUMERICIVICI.2012.854322,68,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547644,41.129439
Via Tiziano,BARI,IN.NUMERICIVICI.2012.854351,21,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543324,41.127784
Via De Gasperi,BARI,IN.NUMERICIVICI.2012.854372,49,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549381,41.128425
Via Vanvitelli,BARI,IN.NUMERICIVICI.2012.854383,37,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542927,41.128234
Via Poerio,BARI,IN.NUMERICIVICI.2012.854403,47,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54445,41.129428
Via Bottazzi,BARI,IN.NUMERICIVICI.2012.854409,8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544631,41.131244
Corso Garibaldi,BARI,IN.NUMERICIVICI.2012.854414,93,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540379,41.130407
